Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,96.0,6.0,0.0,94.11764705882354,5.882352941176471,0.0,0.8807482462977396,0.06261535931865192,0.20438303598786245,12.626339998316082,41.07005243122098,101.30750025527432,31.784855976499845,69.52264427877448,0.993210786816415,0.311616235063724,0.681594551752691,88.83114373089394,0.8708935659891562,8927.986948671132,0.9642857142857143,54.0,0.08695652173913043,4.0,0.9130434782608695,42.0,0.03571428571428571,2.0,0.9310344827586207,0.9642857142857143,0.9473684210526316,0.9883540372670807,0.9411764705882353,0.06384727804165144,0.9361527219583485,0.058823529411764705,0.941637470035036,0.9411764705882353,0.9410388716890266,0.9883540372670806,0.217,0.01,0.203125,0.015625,492448.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,100.0,2.0,0.0,98.03921568627452,1.9607843137254901,0.0,0.9605568445475637,0.0398870424273986,0.15690444459562636,8.043192033006072,31.529396434920713,101.30750025527432,18.68212904066036,82.62537121461396,0.993210786816415,0.18315812784961139,0.8100526589668036,93.76807279565945,0.9192948313299946,9424.173718372853,0.9642857142857143,54.0,0.0,0.0,1.0,46.0,0.03571428571428571,2.0,1.0,0.9642857142857143,0.9818181818181818,0.9926242236024845,0.9803921568627451,0.01610644257703081,0.9838935574229692,0.0196078431372549,0.9812091503267975,0.9803921568627451,0.9804224978192437,0.9926242236024845,0.212,0.013,0.21875,0.0,481952.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,89.0,13.0,0.0,87.25490196078431,12.745098039215685,0.0,0.7415204678362574,0.13258795969011772,0.3400842127422515,26.696807008545914,68.22525566976634,101.55072194489493,108.86930669692232,-7.318584752027391,0.9955953131852444,1.0673461440874739,-0.07175083090222932,74.59502768459663,0.7313238008293788,7499.179929125917,0.9272727272727272,51.0,0.19148936170212766,9.0,0.8085106382978723,38.0,0.07272727272727272,4.0,0.85,0.9272727272727272,0.8869565217391303,0.9423597678916827,0.8725490196078431,0.13676565403724353,0.8632343459627565,0.12745098039215685,0.8752334267040149,0.8725490196078431,0.8717396093757483,0.9423597678916827,0.216,0.009,0.203125,0.015625,484762.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,99.0,3.0,0.0,97.05882352941177,2.9411764705882355,0.0,0.9409038238702202,0.03735745090266627,0.16947040962938537,7.521985098878062,33.99793813477536,101.55072194489493,20.56043987567521,80.99028206921972,0.9955953131852444,0.20157293995760012,0.7940223732276442,94.27505189142833,0.9242652146218464,9477.650171949617,0.9636363636363636,53.0,0.02127659574468085,1.0,0.9787234042553191,46.0,0.03636363636363636,2.0,0.9814814814814815,0.9636363636363636,0.9724770642201834,0.988394584139265,0.9705882352941176,0.028228467402434863,0.9717715325975651,0.029411764705882353,0.9708151779230211,0.9705882352941176,0.9706081177038657,0.988394584139265,0.191,0.011,0.171875,0.015625,477562.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,92.0,10.0,0.0,90.19607843137256,9.803921568627452,0.0,0.8020954598370198,0.088220727182999,0.26215309017953786,17.763390682401816,52.59127278476053,101.55072194489493,47.47024852965039,54.08047341524454,0.9955953131852444,0.46539459342794504,0.5302007197572994,83.34144569284935,0.817072996988719,8378.473957362847,0.9272727272727272,51.0,0.1276595744680851,6.0,0.8723404255319149,41.0,0.07272727272727272,4.0,0.8947368421052632,0.9272727272727272,0.9107142857142856,0.9760154738878143,0.9019607843137255,0.10234763150908333,0.8976523684909167,0.09803921568627451,0.9022818484118794,0.9019607843137255,0.9017704908050177,0.9760154738878143,0.207,0.01,0.203125,0.0,484002.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,96.0,6.0,0.0,94.11764705882354,5.882352941176471,0.0,0.8808875048657064,0.07856286841466133,0.23549049258243976,15.818764697834975,47.242413679498924,101.55072194489493,36.502153651184344,65.04856829371059,0.9955953131852444,0.35786425148219947,0.6377310617030449,85.95541560738124,0.8427001530135416,8641.261321706761,0.9818181818181818,54.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.01818181818181818,1.0,0.9152542372881356,0.9818181818181818,0.9473684210526316,0.9852998065764024,0.9411764705882353,0.06574126749345774,0.9342587325065422,0.058823529411764705,0.9435878411277795,0.9411764705882353,0.9409012727898176,0.9852998065764025,0.23,0.009,0.234375,0.015625,479902.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,94.0,8.0,0.0,92.15686274509804,7.8431372549019605,0.0,0.8416763678696157,0.07638286088656328,0.24114905368661696,15.379816543033941,48.37759362490873,101.55072194489493,29.544164966851245,72.00655697804369,0.9955953131852444,0.2896486761456004,0.705946637039644,85.8946743360182,0.8421046503531195,8635.154886234932,0.9454545454545454,52.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.05454545454545454,3.0,0.9122807017543859,0.9454545454545454,0.9285714285714285,0.9876208897485493,0.9215686274509803,0.0824970607198392,0.9175029392801608,0.0784313725490196,0.9219814241486068,0.9215686274509803,0.921416392644014,0.9876208897485493,0.198,0.008,0.1875,0.015625,486718.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,95.0,8.0,0.0,92.23300970873787,7.766990291262136,0.0,0.8429279451010294,0.08892196181632214,0.2634339887471681,17.91683575033706,52.8888834874824,102.4325810539072,44.672035090361845,57.760545963545354,0.9944910781932738,0.43370907854720236,0.5607819996460714,84.3889673705659,0.8193103628210281,8482.742477042164,0.9464285714285714,53.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.05357142857142857,3.0,0.9137931034482759,0.9464285714285714,0.9298245614035087,0.9764437689969605,0.9223300970873787,0.08228450438221147,0.9177154956177885,0.07766990291262135,0.9227095190268944,0.9223300970873787,0.9221671739500714,0.9764437689969606,0.169,0.009,0.171875,0.015625,719140.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,94.0,9.0,0.0,91.2621359223301,8.737864077669903,0.0,0.8235965746907707,0.09606869237450041,0.26302143648485554,19.35682644495634,52.80605655752657,102.4325810539072,50.477642049168225,51.954939004738975,0.9944910781932738,0.4900741946521187,0.5044168835411551,83.04790729831377,0.8062903621195512,8347.939698982265,0.9285714285714286,52.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.07142857142857142,4.0,0.9122807017543859,0.9285714285714286,0.9203539823008849,0.9692249240121581,0.912621359223301,0.09043290937527665,0.9095670906247233,0.08737864077669903,0.9126287648204512,0.912621359223301,0.9125382127385957,0.969224924012158,0.185,0.009,0.1875,0.0,707614.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,95.0,8.0,0.0,92.23300970873787,7.766990291262136,0.0,0.8423871461361898,0.08331693971590262,0.2454432404818739,16.787483020157055,49.27693275409018,102.4325810539072,32.90699549734952,69.52558555655767,0.9944910781932738,0.31948539317815067,0.675005685015123,85.3955225636146,0.8290827433360641,8583.920969416273,0.9642857142857143,54.0,0.1276595744680851,6.0,0.8723404255319149,41.0,0.03571428571428571,2.0,0.9,0.9642857142857143,0.9310344827586207,0.9825227963525835,0.9223300970873787,0.08570395726974946,0.9142960427302506,0.07766990291262135,0.9244073154210882,0.9223300970873787,0.9219432355019901,0.9825227963525835,0.169,0.008,0.15625,0.015625,723072.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,97.0,5.0,0.0,95.09803921568627,4.901960784313726,0.0,0.9008168028004666,0.06297319506574688,0.1992326971538909,12.69849730693072,40.03510995212831,101.30750025527432,23.459175056670983,77.84832519860333,0.993210786816415,0.22999191232030375,0.7632188744961111,88.69747497425773,0.869583087982919,8914.552550952372,0.9642857142857143,54.0,0.06521739130434782,3.0,0.9347826086956522,43.0,0.03571428571428571,2.0,0.9473684210526315,0.9642857142857143,0.9557522123893805,0.9895186335403726,0.9509803921568627,0.05191206917549628,0.9480879308245038,0.049019607843137254,0.9510606581814012,0.9509803921568627,0.95092795457189,0.9895186335403727,0.189,0.011,0.1875,0.015625,726650.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,101.0,1.0,0.0,99.01960784313725,0.9803921568627451,0.0,0.9802402169701667,0.025532339833460222,0.11256121028833105,5.148577077538017,22.61877942031345,101.30750025527432,8.0432649062284,93.26423534904592,0.993210786816415,0.07885553829635686,0.914355248520058,96.67553070080426,0.9477993205961202,9716.388195646503,0.9821428571428571,55.0,0.0,0.0,1.0,46.0,0.017857142857142856,1.0,1.0,0.9821428571428571,0.9909909909909909,0.9984472049689441,0.9901960784313726,0.008053221288515405,0.9919467787114845,0.00980392156862745,0.9904046725073008,0.9901960784313726,0.9902046258782502,0.9984472049689441,0.213,0.007,0.15625,0.015625,713444.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,89.0,13.0,0.0,87.25490196078431,12.745098039215685,0.0,0.7431228206121658,0.13292905170264882,0.3317684451312965,26.7654864546433,66.55700601250349,101.55072194489493,66.10716219132276,35.443559753572174,0.9955953131852444,0.6481094332482623,0.3474858799369821,74.52658171954617,0.730652761956335,7492.298926152014,0.8909090909090909,49.0,0.14893617021276595,7.0,0.851063829787234,40.0,0.10909090909090909,6.0,0.875,0.8909090909090909,0.8828828828828829,0.9566731141199226,0.8725490196078431,0.13057609891151817,0.8694239010884818,0.12745098039215685,0.872495737425405,0.8725490196078431,0.8724379027984341,0.9566731141199226,0.195,0.009,0.1875,0.015625,713858.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,98.0,4.0,0.0,96.07843137254902,3.9215686274509802,0.0,0.921083172147002,0.03670138455723659,0.1476842220606436,7.389885045074733,29.6273494356951,101.55072194489493,9.944162990398585,91.60655895449635,0.9955953131852444,0.09749179402351554,0.8981035191617289,94.18860494565696,0.9234176955456564,9468.959496166186,0.9636363636363636,53.0,0.0425531914893617,2.0,0.9574468085106383,45.0,0.03636363636363636,2.0,0.9636363636363636,0.9636363636363636,0.9636363636363636,0.997678916827853,0.9607843137254902,0.039701141578488267,0.9602988584215117,0.0392156862745098,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.997678916827853,0.157,0.01,0.15625,0.0,707188.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,97.0,5.0,0.0,95.09803921568627,4.901960784313726,0.0,0.901201084850833,0.0707702099579446,0.21496674018600467,14.249699909533646,43.12508567047723,101.55072194489493,26.389242899720905,75.16147904517402,0.9955953131852444,0.2587180676443226,0.7368772455409217,87.87258054605246,0.8614958877063966,8833.997557286657,0.9636363636363636,53.0,0.06382978723404255,3.0,0.9361702127659575,44.0,0.03636363636363636,2.0,0.9464285714285714,0.9636363636363636,0.9549549549549549,0.9868471953578336,0.9509803921568627,0.05117381575454166,0.9488261842454583,0.049019607843137254,0.9510793447813907,0.9509803921568627,0.9509376549224745,0.9868471953578337,0.306,0.007,0.140625,0.015625,718172.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,96.0,6.0,0.0,94.11764705882354,5.882352941176471,0.0,0.8808875048657064,0.0713029912156766,0.20867570481554926,14.3569763051331,41.86302327388443,101.55072194489493,20.071407113628506,81.47931483126642,0.9955953131852444,0.19677850111400497,0.7988168120712394,87.42811401092098,0.857138372656088,8789.31449163355,0.9818181818181818,54.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.01818181818181818,1.0,0.9152542372881356,0.9818181818181818,0.9473684210526316,0.9922630560928434,0.9411764705882353,0.06574126749345774,0.9342587325065422,0.058823529411764705,0.9435878411277795,0.9411764705882353,0.9409012727898176,0.9922630560928434,0.175,0.009,0.171875,0.015625,709760.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -N 1 -L -S -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,97.0,5.0,0.0,95.09803921568627,4.901960784313726,0.0,0.9008938981733384,0.06606785248082135,0.18824471796652265,13.302872382016385,37.76430522366752,101.55072194489493,17.61770699350563,83.9330149513893,0.9955953131852444,0.17272261758338855,0.8228726956018558,88.83288301986889,0.8709106178418519,8930.538590396578,0.9818181818181818,54.0,0.0851063829787234,4.0,0.9148936170212766,43.0,0.01818181818181818,1.0,0.9310344827586207,0.9818181818181818,0.9557522123893805,0.9918762088974855,0.9509803921568627,0.05426859331740433,0.9457314066825957,0.049019607843137254,0.9523403405249247,0.9509803921568627,0.9508230794019445,0.9918762088974855,0.169,0.007,0.15625,0.015625,718072.0,362194.0,325339.0,?
